Invoice_ID,Branch,City,Customer type,Gender,Product_line, Unit_price ,Quantity,Tax_5, Total ,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Selling_price_per_unit
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,693.38,25-01-2019,13:38,Cash,631.71,4.76,30.08,6.7,77.04172222
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,422.89,12-03-2019,19:39,Ewallet,385.28,4.76,18.35,5.2,60.41342857
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,533.78,04-03-2019,12:44,Cash,486.3,4.76,23.16,8.8,53.3775
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,563.80,10-02-2019,13:56,Cash,513.66,4.76,24.46,9.5,80.54328571
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,519.61,16-01-2019,14:42,Cash,473.4,4.76,22.54,7.6,57.73444444
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,479.49,29-01-2019,19:45,Cash,436.85,4.76,20.8,6.6,95.8985
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,118.72,01-01-2019,20:26,Ewallet,108.16,4.76,5.15,6.9,29.6795
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,273.05,06-01-2019,19:46,Ewallet,248.76,4.76,11.85,4.3,68.262
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,687.35,19-02-2019,19:38,Credit card,626.22,4.76,29.82,7.8,76.37233333
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1070.18,12-01-2019,16:18,Ewallet,975,4.76,46.43,8,107.018
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,530.45,07-02-2019,12:23,Ewallet,483.28,4.76,23.01,9.6,66.30675
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,106.43,27-03-2019,19:11,Credit card,96.96,4.76,4.62,4.3,35.476
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,217.00,27-02-2019,18:57,Credit card,197.7,4.76,9.41,5,21.6995
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,794.93,06-01-2019,11:18,Cash,724.23,4.76,34.49,9.2,88.32572222
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,873.17,02-03-2019,12:40,Cash,795.51,4.76,37.88,6.3,97.01838889
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,551.43,29-03-2019,14:06,Cash,502.39,4.76,23.92,8.9,78.77564286
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,188.79,31-01-2019,20:48,Ewallet,172,4.76,8.19,7.6,47.1975
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,75.71,21-01-2019,20:13,Cash,68.98,4.76,3.28,4.8,75.709
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,137.16,20-01-2019,20:37,Ewallet,124.96,4.76,5.95,9.1,17.14475
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,84.63,17-01-2019,17:59,Ewallet,77.1,4.76,3.67,6.1,28.20833333
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,530.94,28-02-2019,20:18,Cash,483.72,4.76,23.03,9.1,88.48933333
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,331.62,19-03-2019,15:52,Ewallet,302.12,4.76,14.39,8.3,82.904
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,766.87,19-02-2019,15:14,Ewallet,698.67,4.76,33.27,7.2,85.20816667
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,136.82,04-02-2019,12:50,Ewallet,124.65,4.76,5.94,6,15.2025
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,866.68,31-01-2019,10:36,Ewallet,789.6,4.76,37.6,8.5,108.335
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,195.82,06-02-2019,18:33,Credit card,178.4,4.76,8.5,6.6,39.164
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,549.05,28-03-2019,16:06,Ewallet,500.22,4.76,23.82,4.5,78.43585714
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,39.32,19-01-2019,12:47,Credit card,35.82,4.76,1.71,8.1,13.107
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,149.43,17-02-2019,13:34,Credit card,136.14,4.76,6.48,7.2,49.809
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,115.11,18-01-2019,15:04,Credit card,104.88,4.76,4.99,6.1,19.18566667
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,196.39,02-02-2019,20:42,Cash,178.92,4.76,8.52,7.1,28.05514286
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,895.29,18-01-2019,15:28,Cash,815.67,4.76,38.84,5.1,99.47705556
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,145.28,18-03-2019,13:45,Credit card,132.36,4.76,6.3,7.9,48.426
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,282.52,11-01-2019,20:10,Cash,257.39,4.76,12.26,7.4,40.35992857
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,102.48,04-02-2019,18:53,Ewallet,93.36,4.76,4.45,7.4,25.6195
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,250.26,06-02-2019,14:24,Cash,228,4.76,10.86,6.6,31.2825
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,182.99,08-01-2019,11:42,Credit card,166.71,4.76,7.94,5.9,60.99516667
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,765.48,05-03-2019,17:49,Credit card,697.4,4.76,33.21,8.9,76.548
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,427.02,16-03-2019,15:33,Ewallet,389.04,4.76,18.53,6.8,106.7555
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,400.91,09-03-2019,10:54,Cash,365.26,4.76,17.39,9.3,57.27328571
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,97.99,01-03-2019,16:23,Credit card,89.28,4.76,4.25,4.4,24.4985
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,184.40,28-02-2019,19:33,Ewallet,168,4.76,8,4.8,61.46666667
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,21.63,08-02-2019,11:39,Ewallet,19.7,4.76,0.94,9.5,21.625
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,583.01,24-01-2019,10:38,Ewallet,531.16,4.76,25.29,8.9,83.28685714
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,58.97,01-03-2019,20:03,Ewallet,53.72,4.76,2.56,6.4,58.966
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,899.50,10-03-2019,12:39,Credit card,819.5,4.76,39.02,6,89.9495
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,623.89,23-03-2019,15:59,Credit card,568.4,4.76,27.07,8.1,89.12714286
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,644.96,29-01-2019,14:26,Ewallet,587.6,4.76,27.98,9,64.496
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,803.98,12-01-2019,18:22,Ewallet,732.48,4.76,34.88,6,100.498
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,928.19,20-03-2019,11:32,Cash,845.64,4.76,40.27,9.8,103.1324444
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,427.27,23-03-2019,12:41,Cash,389.27,4.76,18.54,8.5,61.03907143
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,93.11,14-01-2019,15:20,Ewallet,84.83,4.76,4.04,8.8,93.1115
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,157.24,12-02-2019,14:33,Ewallet,143.26,4.76,6.82,8.8,78.6215
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,82.74,20-02-2019,15:29,Ewallet,75.38,4.76,3.59,9.5,41.3695
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,278.09,02-01-2019,16:19,Credit card,253.36,4.76,12.06,5.6,34.761
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,42.17,02-02-2019,16:33,Cash,38.42,4.76,1.83,8.6,42.171
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,715.98,08-01-2019,19:07,Credit card,652.3,4.76,31.06,5.2,71.5975
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,57.79,30-01-2019,14:43,Credit card,52.65,4.76,2.51,5.8,11.5585
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,121.41,26-03-2019,19:28,Credit card,110.61,4.76,5.27,8,13.49005556
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,624.12,15-01-2019,20:44,Cash,568.61,4.76,27.08,9,89.16007143
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,97.99,14-03-2019,11:16,Ewallet,89.28,4.76,4.25,4.1,24.4985
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,149.72,03-02-2019,10:31,Credit card,136.4,4.76,6.5,8.6,29.944
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,191.21,22-02-2019,12:30,Ewallet,174.2,4.76,8.3,7,19.121
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,402.17,24-01-2019,15:05,Ewallet,366.4,4.76,17.45,8.4,80.434
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,279.46,25-01-2019,18:30,Ewallet,254.61,4.76,12.12,7.4,93.1535
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,854.30,09-03-2019,13:18,Credit card,778.32,4.76,37.06,6.2,106.787
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,313.84,17-02-2019,15:28,Ewallet,285.92,4.76,13.62,4.9,39.2295
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,635.66,11-01-2019,11:52,Cash,579.12,4.76,27.58,4.5,105.9426667
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,206.91,27-02-2019,18:24,Ewallet,188.5,4.76,8.98,5.6,20.6905
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,243.19,25-03-2019,15:19,Ewallet,221.56,4.76,10.55,8,60.797
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,847.36,11-02-2019,10:38,Credit card,772,4.76,36.76,5.6,84.736
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,791.72,31-01-2019,15:12,Credit card,721.3,4.76,34.35,4.2,79.1715
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,560.93,20-01-2019,17:48,Ewallet,511.04,4.76,24.34,9.9,70.1165
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,58.67,26-03-2019,11:07,Ewallet,53.45,4.76,2.55,7.6,11.7345
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,243.67,20-01-2019,15:48,Credit card,222,4.76,10.57,6.6,60.9175
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,838.23,05-03-2019,19:40,Ewallet,763.68,4.76,36.37,4.7,104.77925
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,250.46,05-01-2019,20:30,Credit card,228.18,4.76,10.87,9.8,83.48633333
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,90.16,13-02-2019,13:59,Cash,82.14,4.76,3.91,6.3,15.02616667
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,419.91,16-03-2019,18:51,Cash,382.56,4.76,18.22,7.9,104.977
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,75.28,15-01-2019,17:24,Cash,68.58,4.76,3.27,7.7,12.5465
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,419.47,26-02-2019,11:58,Ewallet,382.16,4.76,18.2,4.5,104.867
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,659.76,27-02-2019,19:01,Credit card,601.09,4.76,28.62,8,94.25207143
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,522.39,17-02-2019,16:50,Ewallet,475.93,4.76,22.66,5.7,74.62664286
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,57.54,06-02-2019,10:22,Credit card,52.42,4.76,2.5,6.3,57.541
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,144.12,17-01-2019,16:46,Cash,131.3,4.76,6.25,6,72.0575
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,158.39,22-01-2019,18:08,Credit card,144.3,4.76,6.87,8,31.677
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,501.80,05-03-2019,18:02,Credit card,457.17,4.76,21.77,4.2,71.6855
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,102.50,03-01-2019,13:07,Cash,93.38,4.76,4.45,9.6,102.499
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,138.57,20-03-2019,17:52,Cash,126.25,4.76,6.01,6.1,27.7145
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,868.03,31-01-2019,20:32,Ewallet,790.83,4.76,37.66,5.6,96.44794444
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,191.42,19-02-2019,19:24,Cash,174.4,4.76,8.3,8.3,23.9275
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,416.04,11-02-2019,16:06,Ewallet,379.04,4.76,18.05,7.8,104.0105
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,33.61,05-02-2019,14:14,Credit card,30.62,4.76,1.46,4.1,33.611
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,386.45,03-03-2019,17:36,Cash,352.08,4.76,16.77,8.8,48.30675
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,55.76,24-02-2019,13:08,Ewallet,50.8,4.76,2.42,4.1,11.152
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,573.02,04-02-2019,16:09,Credit card,522.06,4.76,24.86,9,81.86042857
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,631.27,19-02-2019,11:33,Ewallet,575.12,4.76,27.39,5.5,78.90825
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,60.32,23-01-2019,10:18,Credit card,54.95,4.76,2.62,9.3,12.0635
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,199.12,14-01-2019,10:55,Credit card,181.41,4.76,8.64,5.6,66.3735
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,452.63,17-01-2019,15:15,Ewallet,412.37,4.76,19.64,9.7,64.66121429
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,50.94,03-03-2019,20:06,Credit card,46.41,4.76,2.21,4,50.9405
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,300.97,15-02-2019,20:21,Credit card,274.2,4.76,13.06,9.2,75.2425
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1068.76,15-01-2019,13:48,Credit card,973.7,4.76,46.37,4.9,106.8755
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,711.48,27-02-2019,12:52,Credit card,648.2,4.76,30.87,9.3,101.64
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,102.32,26-02-2019,12:28,Credit card,93.22,4.76,4.44,6.6,51.1605
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,59.67,15-03-2019,16:26,Ewallet,54.36,4.76,2.59,4.3,29.834
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,66.81,24-01-2019,13:24,Cash,60.87,4.76,2.9,5.5,66.8135
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,268.81,22-02-2019,15:15,Cash,244.9,4.76,11.66,8.1,26.8805
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,101.84,15-03-2019,10:50,Credit card,92.78,4.76,4.42,9.8,101.839
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,475.76,11-02-2019,18:38,Ewallet,433.45,4.76,20.64,9.4,95.1525
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,151.53,12-01-2019,16:45,Ewallet,138.06,4.76,6.57,7.9,25.2555
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,265.18,03-03-2019,19:30,Ewallet,241.6,4.76,11.5,5.1,33.1475
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,517.78,23-03-2019,13:23,Ewallet,471.73,4.76,22.46,6.9,73.96807143
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,483.65,04-03-2019,11:27,Cash,440.64,4.76,20.98,8,53.73911111
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,746.73,23-02-2019,11:12,Cash,680.31,4.76,32.4,8,82.9695
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,340.13,17-03-2019,16:36,Cash,309.88,4.76,14.76,4.2,85.0335
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,204.55,16-01-2019,18:41,Credit card,186.36,4.76,8.87,8.5,102.274
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,220.54,08-01-2019,17:12,Cash,200.92,4.76,9.57,9,55.134
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,19.49,14-01-2019,10:38,Cash,17.75,4.76,0.85,8.6,19.4875
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,682.50,31-01-2019,10:33,Ewallet,621.8,4.76,29.61,6,68.25
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,94.40,15-03-2019,14:38,Ewallet,86,4.76,4.1,6.2,11.8
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,441.90,24-02-2019,18:06,Credit card,402.6,4.76,19.17,5,44.19
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,356.56,08-02-2019,12:52,Credit card,324.85,4.76,15.47,6.5,71.3125
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,104.44,22-03-2019,14:00,Cash,95.15,4.76,4.53,6,104.4375
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,426.93,24-01-2019,10:57,Cash,388.96,4.76,18.52,5,53.366
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,467.23,14-03-2019,16:45,Ewallet,425.68,4.76,20.27,5,58.40425
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,349.13,23-01-2019,11:15,Cash,318.08,4.76,15.15,9.2,49.87628571
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,297.50,19-01-2019,20:29,Ewallet,271.04,4.76,12.91,9.6,37.18775
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,422.19,27-01-2019,20:03,Credit card,384.64,4.76,18.32,8.4,105.548
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,258.82,03-02-2019,14:35,Credit card,235.8,4.76,11.23,6,51.764
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,232.21,25-03-2019,16:32,Ewallet,211.56,4.76,10.07,6.7,58.052
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,104.67,24-02-2019,10:10,Credit card,95.36,4.76,4.54,4.1,52.334
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,11.16,07-02-2019,14:15,Cash,10.17,4.76,0.48,5.9,11.1585
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,226.26,04-03-2019,10:05,Cash,206.13,4.76,9.82,8.7,75.41883333
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,461.62,14-02-2019,11:36,Credit card,420.56,4.76,20.03,4.5,65.94542857
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,96.63,29-01-2019,18:15,Credit card,88.04,4.76,4.19,6.6,24.158
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,712.34,28-01-2019,13:53,Credit card,648.99,4.76,30.9,7.7,79.14883333
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,135.93,26-03-2019,18:37,Credit card,123.84,4.76,5.9,8.5,45.31066667
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,712.91,24-03-2019,18:27,Cash,649.5,4.76,30.93,5.2,71.2905
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,814.65,01-01-2019,14:42,Credit card,742.2,4.76,35.34,4.3,81.465
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,92.72,24-01-2019,17:43,Cash,84.48,4.76,4.02,7.6,11.5905
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,274.71,25-02-2019,18:37,Cash,250.28,4.76,11.92,9.5,68.6785
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,104.05,09-01-2019,16:34,Cash,94.8,4.76,4.51,4.1,13.00625
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,100.22,14-02-2019,14:42,Ewallet,91.3,4.76,4.35,9.2,100.215
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,312.95,12-03-2019,11:01,Ewallet,285.11,4.76,13.58,5.4,44.7065
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,57.49,26-03-2019,19:44,Cash,52.38,4.76,2.49,5.8,57.489
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,211.52,09-01-2019,13:34,Ewallet,192.7,4.76,9.18,5.6,42.303
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,293.92,02-01-2019,20:08,Credit card,267.78,4.76,12.75,5.1,48.9865
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,613.24,15-01-2019,15:01,Cash,558.7,4.76,26.6,5.8,61.3235
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,192.44,01-01-2019,11:40,Ewallet,175.32,4.76,8.35,5,32.07266667
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,171.03,15-02-2019,15:21,Cash,155.82,4.76,7.42,7.9,57.01033333
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,66.19,28-02-2019,17:38,Cash,60.3,4.76,2.87,6,66.185
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,86.65,02-03-2019,16:16,Credit card,78.94,4.76,3.76,5,43.3235
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,32.65,13-02-2019,18:15,Credit card,29.74,4.76,1.42,8.9,16.3235
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,23.41,26-01-2019,12:43,Cash,21.32,4.76,1.02,5.9,23.406
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,308.81,30-01-2019,11:32,Credit card,281.34,4.76,13.4,5.9,102.9356667
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,80.41,27-01-2019,18:08,Ewallet,73.26,4.76,3.49,9.7,80.413
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,24.57,30-01-2019,17:08,Credit card,22.38,4.76,1.07,8.6,24.569
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,719.95,08-01-2019,19:38,Cash,655.92,4.76,31.23,4,79.994
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,652.64,19-01-2019,13:11,Cash,594.6,4.76,28.31,4.2,108.7733333
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,81.34,25-01-2019,11:05,Cash,74.1,4.76,3.53,9.2,81.335
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,216.19,19-02-2019,10:12,Ewallet,196.96,4.76,9.38,9.2,108.094
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,408.68,14-01-2019,15:42,Ewallet,372.33,4.76,17.73,5,58.38235714
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,579.44,25-02-2019,11:58,Ewallet,527.9,4.76,25.14,10,57.9435
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,526.59,23-01-2019,14:21,Ewallet,479.75,4.76,22.85,8.8,105.3175
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,360.67,16-02-2019,10:52,Cash,328.59,4.76,15.65,4.2,40.07438889
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,185.46,01-01-2019,19:31,Cash,168.96,4.76,8.05,6.3,23.18225
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,124.29,07-03-2019,18:35,Cash,113.24,4.76,5.39,8.2,31.073
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,379.27,15-02-2019,13:51,Cash,345.54,4.76,16.45,5.1,63.21116667
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,470.51,23-01-2019,12:35,Cash,428.67,4.76,20.41,5,52.27927778
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,94.69,20-02-2019,13:24,Ewallet,86.27,4.76,4.11,7,94.6935
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,28.02,08-01-2019,18:06,Ewallet,25.52,4.76,1.22,7.8,14.008
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,111.43,17-03-2019,11:55,Credit card,101.52,4.76,4.83,4.3,12.38066667
